funkcijas	n	funkcija	ncfsg4	O
nodod	v	nodot	vmnipti30an	O
birojam	n	birojs	ncmsd1	O
līdz	s	līdz	sppdy	O
noteiktam	a	noteikts	afmsdnp	O
datumam	n	datums	ncmsd1	O
.	z	.	zs	O

Pagaidām	r	pagaidām	r0t	O
EM	y	EM	y	organization
iniciētā	v	iniciēt	v_npdfsnpsy	O
publisko	a	publiska	affsayp	O
personu	n	persona	ncfsa4	O
kapitļadaļu	n	kapitļadaļs	n_mpg1	O
pārvaldības	n	pārvaldība	n_fsg4	O
reforma	n	reforma	ncfsn4	O
vēl	r	vēl	r0t	O
netiek	v	netikt	vtnipi130ay	O
īstenota	v	īstenot	vmnpdfsnpsn	O
.	z	.	zs	O

Jaunos	a	jauns	afmpayp	O
Rīgas	n	Rīga	npfsg4	location
mikroautobusu	n	mikroautobuss	n_mpg1	O
saimniekus	n	saimnieks	ncmpa1	O
tiesvedības	n	tiesvedība	ncfsg4	O
nebaida	v	nebaidīt	vmnipt330ay	O

21	x	21	xn	O
Jan	y	Jan	y	O
2013	x	2013	xn	O

Konkurentiem	n	konkurents	ncmpd1	O
nav	v	nebūt	vcnipii30ay	O
izredžu	n	izredzes	ncfdg5	O
ietekmēt	v	ietekmēt	vmnn0t2000n	O
konkursa	n	konkurss	ncmsg1	O
par	s	par	sppdn	O
paaugstināta	v	paaugstināt	vmnpdfsnpsn	O
servisa	n	serviss	n_msg1	O
pārvadājumu	n	pārvadājums	ncmpg1	O
nodrošināšanu	n	nodrošināšana	n_fsa_	O
Rīgas	n	Rīga	npfsg4	location
mikroautobusu	n	mikroautobuss	n_mpg1	O
maršrutos	n	maršruts	ncmpl1	O
rezultātus	n	rezultāts	ncmpa1	O
un	c	un	ccs	O
plānotās	v	plānot	vmnpdfsgpsy	O
tiesvedības	n	tiesvedība	ncfsg4	O
nebaida	v	nebaidīt	vmnipt330ay	O
,	z	,	zc	O
intervijā	n	intervija	ncfsl4	O
biznesa	n	bizness	ncmsg1	O
portālam	n	portāls	ncmsd1	O
"	z	"	zq	O
Nozare	n	nozare	ncfsn5	organization
.	z	.	zs	organization

lv	x	lv	xx	organization
"	z	"	zq	O
atzina	v	atzīt	vmnist130an	O
pilnsabiedrības	n	pilnsabiedrība	n_fsg4	O
"	z	"	zq	O
Rīgas	n	Rīga	npfsg4	location
mikroautobusu	n	mikroautobuss	n_mpg1	O
satiksme	n	satiksme	ncfsn5	O
"	z	"	zq	O
vadītājs	n	vadītājs	ncmsn1	profession
Vitālijs	n	Vitālijs	npmsn1	person
Komars	n	komars	n_msn1	person
.	z	.	zs	O

Viņš	p	viņš	pp3msn_	O
skaidro	v	skaidrot	vmnipt230an	O
,	z	,	zc	O
ka	c	ka	css	O
konkurenti	n	konkurents	ncmpn1	O
no	s	no	sppdy	O
konkursa	n	konkurss	ncmsg1	O
ir	v	būt	vcnipii30an	O
izmesti	v	izmest	vmnpdmpnpsn	O
,	z	,	zc	O
un	c	un	ccs	O
,	z	,	zc	O
pat	q	pat	qs	O
ja	c	ja	css	O
tiesvedības	n	tiesvedība	ncfsg4	O
iesāktos	v	iesākties	vmyc0i100an	O
,	z	,	zc	O
tās	p	tā	pd3fpn_	O
varētu	v	varēt	vonc0t300an	O
turpināties	v	turpināties	vmyn0i3000n	O
gadiem	n	gads	ncmpd1	O
.	z	.	zs	O

Komars	n	komars	n_msn1	person
arī	q	arī	qs	O
skaidro	v	skaidrot	vmnipt230an	O
,	z	,	zc	O
ka	c	ka	css	O
pagaidām	r	pagaidām	r0t	O
nav	v	nebūt	vcnipii30ay	O
izdevies	v	izdoties	vmypdmsnasn	O
noslēgt	v	noslēgt	vmnn0t1000n	O
līzinga	n	līzings	n_msg1	O
līgumus	n	līgums	ncmpa1	O
ne	q	ne	qs	O
ar	s	ar	sppdn	O
banku	n	banka	ncfsa4	O
,	z	,	zc	O
ne	c	ne	ccr	O
piegādes	n	piegāde	n_fsg5	O
līgumus	n	līgums	ncmpa1	O
ar	s	ar	sppdn	O
autobusu	n	autobuss	ncmpg1	O
ražotājiem	n	ražotājs	ncmpd1	O
,	z	,	zc	O
lai_arī	c	lai_arī	csc	O
zināms	v	zināt	vmnpdmsnppn	O
,	z	,	zc	O
ka	c	ka	css	O
200	x	200	xn	O
autobusu	n	autobuss	ncmpg1	O
iegāde	n	iegāde	ncfsn5	O
izmaksās	v	izmaksāt	vmnift230an	O
aptuveni	r	aptuveni	r__	O
10	x	10	xn	sum
miljonus	m	miljons	mcsmpam	sum
eiro	y	eiro	y	sum
(	z	(	zb	O
6,9	x	6,9	xn	sum
miljonus	m	miljons	mcsmpam	sum
latu	n	lats	ncmpg1	sum
)	z	)	zb	O
un	c	un	ccs	O
beļģu	n	beļģis	ncmpg2	organization
investors	n	investors	n_msn1	O
ieguldījis	v	ieguldīt	v_npdmsnasn	O
vienu	m	viens	mcsmsav	sum
miljonu	n	miljonu	n_msa_	sum
eiro	n	eiro	n____0	sum
.	z	.	zs	O

E-talonu	n	e-talons	n_mpg1	O
reģistrēšanas	n	reģistrēšana	n_fsg_	O
ierīces	n	ierīce	ncfsg5	O
apvienojumā	n	apvienojums	ncmsl1	O
ar	s	ar	sppdn	O
kases	n	kase	ncfsg5	O
aparātiem	n	aparāts	ncmpd1	O
autobusos	n	autobuss	ncmpl1	O
uzstādīs	v	uzstādīt	v_nif_330an	O
SIA	y	SIA	y	O
"	z	"	zq	O
TTS	n	tts	n_msn1	organization
"	z	"	zq	O
.	z	.	zs	O

Mērs	n	mērs	ncmsn1	profession
Nils	n	Nils	npmsn1	person
Ušakovs	n	ušakovs	n_msn1	person
(	z	(	zb	O
SC	y	SC	y	organization
)	z	)	zb	O
ir	v	būt	vcnipii30an	O
izteicies	v	izteikties	vmypdmsnasn	O
,	z	,	zc	O
ka	c	ka	css	O
jaunie	a	jauns	afmpnyp	O
mikroautobusu	n	mikroautobuss	n_mpg1	O
pārvadājumu	n	pārvadājums	ncmpg1	O
nodrošinātāji	n	nodrošinātājs	n_mpn1	O
no	s	no	sppdy	O
Rīgas	n	Rīga	npfsg4	location
domes	n	dome	ncfsg5	O
nesaņems	v	nesaņemt	vmnift130ay	O
ne	q	ne	qs	O
santīma	n	santīms	n_msg1	O
un	c	un	ccs	O
visu	p	viss	pg0msa_	O
nepieciešamo	a	nepieciešams	afmsayp	O
nodrošinās	v	nodrošināt	vmnift330an	O
par	s	par	sppdn	O
saviem	p	savs	ps0mpd_	O
līdzekļiem	n	līdzeklis	ncmpd2	O
.	z	.	zs	O

Vai	c	vai	css	O
esat	v	būt	vcnipii2pan	O
aprēķinājuši	v	aprēķināt	vmnpdmpnasn	O
,	z	,	zc	O
cik	r	cik	r0q	O
ilgā	n	Ilga	npfsl4	O
laika	n	laiks	ncmsg1	O
periodā	n	periods	ncmsl1	O
,	z	,	zc	O
līzingā	n	līzings	n_msl1	O
iegādājoties	v	iegādāties	vmypu000000	O
200	x	200	xn	O
jaunus	a	jauns	afmpanp	O
mikroautobusus	n	mikroautobuss	n_mpa1	O
,	z	,	zc	O
ieguldītos	v	ieguldīt	v_npdmpapsy	O
līdzekļus	n	līdzeklis	ncmpa2	O
varētu	v	varēt	vonc0t300an	O
atpelnīt	v	atpelnīt	v_nn0_3000n	O
,	z	,	zc	O
ņemot	v	ņemt	vmnpu000000	O
vērā	r	vērā	r0_	O
,	z	,	zc	O
ka	c	ka	css	O
līguma	n	līgums	ncmsg1	O
cena	n	cena	ncfsn4	O
ir	v	būt	vcnipii30an	O
25	x	25	xn	sum
miljoni	m	miljons	mcsmpnm	sum
latu	n	lats	ncmpg1	sum
?	z	?	zs	O

Ienākums	n	ienākums	ncmsn1	O
no	s	no	sppdy	O
pārvadāto	v	pārvadāt	v_npdfsapsy	O
pasažieru	n	pasažieris	ncmpg2	O
biļetēm	n	biļete	ncfpd5	O
ir	v	būt	vcnipii30an	O
plānots	v	plānot	vmnpdmsnpsn	O
25	x	25	xn	sum
miljonu	m	miljons	mcsmpgm	sum
latu	n	lats	ncmpg1	sum
apmērā	n	apmērs	ncmsl1	O
,	z	,	zc	O
un	c	un	ccs	O
tāpēc	r	tāpēc	r0c	O
arī	q	arī	qs	O
tāda	p	tāds	pd0msg_	O
līguma	n	līgums	ncmsg1	O
cena	n	cena	ncfsn4	O
.	z	.	zs	O

Tas	p	tas	pd3msn_	O
nozīmē	v	nozīmēt	vmnipt230an	O
,	z	,	zc	O
ka	c	ka	css	O
jāapkalpo	v	apkalpot	vmnd0t200an	O
aptuveni	r	aptuveni	r__	O
15	x	15	xn	O
miljoni	m	miljons	mcsmpnm	O
pasažieru	n	pasažieris	ncmpg2	O
gadā	n	gads	ncmsl1	O
.	z	.	zs	O

Turklāt	c	turklāt	css	O
mikroautobusos	n	mikroautobuss	n_mpl1	O
tiks	v	tikt	vtnifi130an	O
piemērotas	v	piemērot	vmnpdfpnpsn	O
tikai	q	tikai	qs	O
valsts	n	valsts	ncfsg6	O
piešķirtās	v	piešķirt	vmnpdfpapsy	O
atlaides	n	atlaide	ncfsg5	O
,	z	,	zc	O
nevis	c	nevis	ccs	O
pašvaldības	n	pašvaldība	ncfsg4	O
atlaides	n	atlaide	ncfsg5	O
.	z	.	zs	O

Kopumā	n	kopums	ncmsl1	O
200	x	200	xn	O
autobusu	n	autobuss	ncmpg1	O
iegāde	n	iegāde	ncfsn5	O
izmaksās	v	izmaksāt	vmnift230an	O
10	x	10	xn	sum
miljonus	m	miljons	mcsmpam	sum
eiro	n	eiro	n____0	sum
.	z	.	zs	O

Trīs	m	trīs	mcsfpnv	O
bankas	n	banka	ncfpn4	O
interesējas	v	interesēties	vmyipi230an	O
par	s	par	sppdn	O
kredīta	n	kredīts	ncmsg1	O
izsniegšanu	n	izsniegšana	n_fsa_	O
.	z	.	zs	O

Tā_kā	c	tā_kā	csc	O
pagaidām	r	pagaidām	r0t	O
lēmums	n	lēmums	ncmsn1	O
nav	v	nebūt	vcnipii30ay	O
pieņemts	v	pieņemt	vmnpdmsnpsn	O
,	z	,	zc	O
bankas	n	banka	ncfsg4	O
vārdu	n	vārds	ncmsa1	O
nesaukšu	v	nesaukt	vmnift11say	O
.	z	.	zs	O

Plānots	v	plānot	vmnpdmsnpsn	O
pēc	s	pēc	sppdy	O
pieciem	m	pieci	mcsmpdv	O
gadiem	n	gads	ncmpd1	O
atgūt	v	atgūt	vmnn0t1000n	O
visus	p	viss	pg0mpa_	O
ieguldītos	v	ieguldīt	v_npdmpapsy	O
līdzekļus	n	līdzeklis	ncmpa2	O
,	z	,	zc	O
un	c	un	ccs	O
tad	r	tad	r0t	O
būs	v	būt	vcnifii30an	O
jāskatās	v	skatīties	vmyd0i300an	O
,	z	,	zc	O
cik	r	cik	r0q	O
liela	a	liela	affsnnp	O
būs	v	būt	vcnifii30an	O
peļņa	n	peļņa	ncfsn4	O
.	z	.	zs	O

Kāda	p	kāda	pi0fsn_	O
būs	v	būt	vcnifii30an	O
biļešu	n	biļete	ncfpg5	O
cena	n	cena	ncfsn4	O
,	z	,	zc	O
un	c	un	ccs	O
ko	p	kas	pq000a_	O
piedāvāsiet	v	piedāvāt	vmnift22pan	O
pasažieriem	n	pasažieris	ncmpd2	O
?	z	?	zs	O

Biļešu	n	biļete	ncfpg5	O
cenu	n	cena	ncfsa4	O
nosaka	v	nosacīt	v_nip_330an	O
Rīgas	n	Rīga	npfsg4	location
dome	n	dome	ncfsn5	O
,	z	,	zc	O
un	c	un	ccs	O
mēs	p	mēs	pp10pn_	O
no	s	no	sppdy	O
savas	p	sava	ps0fsg_	O
puses	n	puse	ncfsg5	O
neko	p	nekas	pi0msay	O
neprasām	v	neprasīt	vmnipt31pay	O
,	z	,	zc	O
ar	s	ar	sppdn	O
50	x	50	xn	sum
santīmiem	n	santīms	n_mpd1	sum
pilnīgi	r	pilnīgi	r__	O
pietiek	v	pietikt	vgnipi130an	O
.	z	.	zs	O

Autobusos	n	autobuss	ncmpl1	O
būs	v	būt	vcnifii30an	O
19	x	19	xn	O
sēdvietas	n	sēdvieta	ncfpn4	O
un	c	un	ccs	O
divas	m	divas	mcsfpnv	O
stāvvietas	n	stāvvieta	ncfpn4	O
.	z	.	zs	O

Nebūs	v	nebūt	vgnifii30ay	O
kā	r	kā	r0m	O
tagad	r	tagad	r0t	O
-	z	-	zd	O
kādā	p	kāda	pi0fsl_	O
nezināmā	v	nezināt	vmnpdfslppn	O
pozā	n	poza	ncfsl4	O
jāiekāpj	v	iekāpt	vmnd0t100an	O
autobusā	n	autobuss	ncmsl1	O
.	z	.	zs	O

Tie	p	tas	pd3mpn_	O
būs	v	būt	vcnifii30an	O
aprīkoti	v	aprīkot	v_npdmpnpsn	O
ar	s	ar	sppdn	O
divu	m	divi	mcsmpgv	O
punktu	n	punkts	ncmpg1	O
drošības	n	drošība	ncfsg4	O
jostām	n	josta	ncfpd4	O
.	z	.	zs	O

Būs	v	būt	vcnifii30an	O
dubultie	a	dubults	armpnyp	O
sāna	n	sāns	ncmsg1	O
logi	n	logs	ncmpn1	O
,	z	,	zc	O
kas	p	kas	pq000n_	O
nodrošina	v	nodrošināt	vmnipt330an	O
siltumu	n	siltums	ncmsa1	O
,	z	,	zc	O
kā_arī	c	kā_arī	ccd	O
kondicionieri	n	kondicionieris	n_msa2	O
.	z	.	zs	O

Visi	p	viss	pg0mpn_	O
autobusi	n	autobuss	ncmpn1	O
vai_nu	c	vai_nu	ccd	O
no	s	no	sppdy	O
"	z	"	zq	O
Mercedes	n	mercede	n_fsg5	product
"	z	"	zq	O
,	z	,	zc	O
vai	c	vai	css	O
"	z	"	zq	O
Volkswagen	i	Volkswagen	i_	product
"	z	"	zq	O
būs	v	būt	vcnifii30an	O
pilnīgi	r	pilnīgi	r__	O
jauni	a	jauns	afmpnnp	O
.	z	.	zs	O

Plānojam	v	plānot	vmnipt21pan	O
pirmos	m	pirmais	mosmpav	O
pārvadājumus	n	pārvadājums	ncmpa1	O
ar	s	ar	sppdn	O
jaunajiem	a	jauns	afmpdyp	O
autobusiem	n	autobuss	ncmpd1	O
uzsākt	v	uzsākt	vmnn0t1000n	O
1.	x	1.	xo	time
maijā	n	maijs	ncmsl1	time
-	z	-	zd	O
tie	p	tas	pd3mpn_	O
būs	v	būt	vcnifii30an	O
pirmie	m	pirmais	mosmpnv	O
30	x	30	xn	O
vai	c	vai	css	O
40	x	40	xn	O
autobusi	n	autobuss	ncmpn1	O
,	z	,	zc	O
kurus	p	kurš	pq0mpa_	O
piedāvāsim	v	piedāvāt	vmnift21pan	O
pasažieriem	n	pasažieris	ncmpd2	O
.	z	.	zs	O

Februārī	n	februāris	ncmsl2	time
savukārt	r	savukārt	r0_	O
plānota	v	plānot	vmnpdfsnpsn	O
viena	m	viena	mcsfsnv	O
autobusa	n	autobuss	ncmsg1	O
demo	a	dema	a_fsay_	O
prezentācija	n	prezentācija	ncfsn4	O
.	z	.	zs	O

Ja	c	ja	css	O
šodien	r	šodien	r0t	time
pakalpojumu	n	pakalpojums	ncmsa1	O
sniedz	v	sniegt	vmnipt130an	O
astoņi	m	astoņi	mcsmpnv	O
uzņēmumi	n	uzņēmums	ncmpn1	O
,	z	,	zc	O
tad	r	tad	r0t	O
autobusu	n	autobuss	ncmpg1	O
maiņa	n	maiņa	ncfsn4	O
notiks	v	notikt	vmnifi130an	O
,	z	,	zc	O
aizvietojot	v	aizvietot	vmnpu000000	O
konkrētā	a	konkrēts	afmsgyp	O
uzņēmuma	n	uzņēmums	ncmsg1	O
autobusus	n	autobuss	ncmpa1	O
.	z	.	zs	O

Tas	p	tas	pd3msn_	O
ir	v	būt	vcnipii30an	O
ērti	r	ērti	r__	O
gan	c	gan	ccr	O
uzņēmumiem	n	uzņēmums	ncmpd1	O
,	z	,	zc	O
gan	c	gan	ccr	O
arī	q	arī	qs	O
tajā	p	tā	pd3fsl_	O
strādājošajiem	v	strādāt	vmnpdmpdapy	O
darbiniekiem	n	darbinieks	ncmpd1	O
,	z	,	zc	O
kurus	p	kurš	pq0mpa_	O
mēģināsim	v	mēģināt	vmnift31pan	O
pieņemt	v	pieņemt	vmnn0t1000n	O
darbā	n	darbs	ncmsl1	O
mūsu	p	mēs	pp10pg_	O
firmā	n	firma	ncfsl4	O
.	z	.	zs	O

Kuros	p	kurš	pq0mpl_	O
maršrutos	n	maršruts	ncmpl1	O
to	p	tas	pd3msa_	O
veiksim	v	veikt	vmnift11pan	O
vispirms	r	vispirms	r0t	O
,	z	,	zc	O
nav	v	nebūt	vcnipii30ay	O
izlemts	v	izlemt	vmnpdmsnpsn	O
.	z	.	zs	O

Vai	c	vai	css	O
mikroautobusu	n	mikroautobuss	n_mpg1	O
vadītāji	n	vadītājs	ncmpn1	O
tiks	v	tikt	vtnifi130an	O
izraudzīti	v	izraudzīt	v_npdmpnpsn	O
no	s	no	sppdy	O
pašreiz	r	pašreiz	r0t	O
tirgū	n	tirgus	ncmsl3	O
strādājošiem	v	strādāt	vmnpdmpdapn	O
uzņēmumiem	n	uzņēmums	ncmpd1	O
?	z	?	zs	O

Tradicionāli	r	tradicionāli	r__	O
autobusu	n	autobuss	ncmpg1	O
vadītāji	n	vadītājs	ncmpn1	O
tiek	v	tikt	vtnipi130an	O
piesaistīti	v	piesaistīt	v_npdmpnpsn	O
no	s	no	sppdy	O
kompānijām	n	kompānija	ncfpd4	O
,	z	,	zc	O
kuru	p	kurš	pq0msa_	O
darbinieki	n	darbinieks	ncmpn1	O
jau	r	jau	r0t	O
konkrētos	a	konkrēts	afmplnp	O
maršrutos	n	maršruts	ncmpl1	O
ir	v	būt	vcnipii30an	O
strādājuši	v	strādāt	vmnpdmpnasn	O
.	z	.	zs	O

Tieši	q	tieši	qs	O
tāpat	q	tāpat	qs	O
bija	v	būt	vcnisii30an	O
maršrutā	n	maršruts	ncmsl1	O
Rīga-Bauska	n	rīga-bauska	n_fsn4	location
,	z	,	zc	O
kad	r	kad	r0t	O
2009.	x	2009.	xo	time
gadā	n	gads	ncmsl1	time
konkursā	n	konkurss	ncmsl1	O
vinnējām	v	vinnēt	v_nist21pan	O
un	c	un	ccs	O
pārņēmām	v	pārņemt	vmnist11pan	O
šoferus	n	šoferis	ncmpa2	profession
no	s	no	sppdy	O
kompānijas	n	kompānija	ncfsg4	O
"	z	"	zq	O
AIPS	n	aips	n_msn1	organization
"	z	"	zq	O
.	z	.	zs	O

Tad	r	tad	r0t	time
viņi	p	viņš	pp3mpn_	O
uzvarēja	v	uzvarēt	vmnist330an	O
,	z	,	zc	O
un	c	un	ccs	O
mēs	p	mēs	pp10pn_	O
šoferus	n	šoferis	ncmpa2	profession
"	z	"	zq	O
atdevām	v	atdot	vmnisti1pan	O
"	z	"	zq	O
atpakaļ	r	atpakaļ	r0p	O
.	z	.	zs	O

2013.	x	2013.	xo	time
gadā	n	gads	ncmsl1	time
atkal	r	atkal	r0t	O
uzvarējām	v	uzvarēt	vmnist31pan	O
mēs	p	mēs	pp10pn_	O
,	z	,	zc	O
un	c	un	ccs	O
šoferi	n	šoferis	ncmsa2	O
strādā	v	strādāt	vmnipt230an	O
mūsu	p	mēs	pp10pg_	O
kompānijā	n	kompānija	ncfsl4	O
.	z	.	zs	O

Šoferis	n	šoferis	ncmsn2	profession
nezaudē	v	nezaudēt	vmnipt230ay	O
neko	p	nekas	pi0msay	O
,	z	,	zc	O
mainās	v	mainīties	vmyipi330an	O
tikai	q	tikai	qs	O
saimnieks	n	saimnieks	ncmsn1	O
.	z	.	zs	O

Vai	q	vai	qs	O
tiks	v	tikt	vtnifi130an	O
mainīti	v	mainīt	vmnpdmpnpsn	O
maršrutu	n	maršruts	ncmpg1	O
autobusu	n	autobuss	ncmpg1	O
maršruti	n	maršruts	ncmpn1	O
?	z	?	zs	O

No	s	no	sppdy	O
sākuma	n	sākums	ncmsg1	O
maršruti	n	maršruts	ncmpn1	O
netiks	v	netikt	vtnifi130ay	O
mainīti	v	mainīt	vmnpdmpnpsn	O
.	z	.	zs	O

Tālāk	r	tāli	rc_	O
vērtēsim	v	vērtēt	vmnift21pan	O
kopā	r	kopā	r0m	O
ar	s	ar	sppdn	O
"	z	"	zq	O
Rīgas	n	Rīga	npfsg4	organization
satiksmi	n	satiksme	ncfsa5	organization
"	z	"	zq	O
,	z	,	zc	O
ko	p	kas	pq000a_	O
varam	v	varēt	vonipt31pan	O
mainīt	v	mainīt	vmnn0t3000n	O
,	z	,	zc	O
lai	c	lai	css	O
viņi	p	viņš	pp3mpn_	O
ietaupītu	v	ietaupīt	v_nc0_300an	O
.	z	.	zs	O

Tāpat	q	tāpat	qs	O
skatīsimies	v	skatīties	vmyifi31pan	O
,	z	,	zc	O
lai	c	lai	css	O
mēs	p	mēs	pp10pn_	O
lieki	r	lieki	r__	O
nebraukātu	v	nebraukāt	vmnc0t200ay	O
.	z	.	zs	O

Veiksim	v	veikt	vmnift11pan	O
sinerģiju	n	sinerģija	n_fsa4	O
,	z	,	zc	O
lai	c	lai	css	O
nav	v	nebūt	vcnipii30ay	O
tā	r	tā	r0m	O
,	z	,	zc	O
ka	c	ka	css	O
mikroautobuss	n	mikroautobuss	n_msn1	O
brauc	v	braukt	vmnipt130an	O
pa	s	pa	sppdy	O
priekšu	n	priekša	ncfsa4	O
autobusam	n	autobuss	ncmsd1	O
vai	c	vai	css	O
maršrutā	n	maršruts	ncmsl1	O
kursē	v	kursēt	vmnipi230an	O
pustukšs	a	pustukšs	armsnnp	O
autobuss	n	autobuss	ncmsn1	O
.	z	.	zs	O

Varbūt	q	varbūt	qs	O
labāk	r	labi	rc_	O
palaist	v	palaist	vmnn0t1000n	O
divus	m	divi	mcsmpav	O
mikroautobusus	n	mikroautobuss	n_mpa1	O
?	z	?	zs	O

Līdz	s	līdz	sppdy	O
februāra	n	februāris	ncmsg2	time
vidum	n	vidus	ncmvd3	time
ir	v	būt	vcnipii30an	O
jāizvērtē	v	izvērtēt	v_nd0t200an	O
situācija	n	situācija	ncfsn4	O
un	c	un	ccs	O
jāiesniedz	v	iesniegt	vmnd0t100an	O
priekšlikumi	n	priekšlikums	ncmpn1	O
Rīgas	n	Rīga	npfsg4	organization
domē	n	dome	ncfsl5	organization
saskaņošanai	n	saskaņošana	n_fsd_	O
.	z	.	zs	O

Pašlaik	r	pašlaik	r0t	O
pārvadātāji	n	pārvadātājs	n_mpn1	O
brauc	v	braukt	vmnipt130an	O
nevis	c	nevis	ccs	O
pēc	s	pēc	sppdy	O
konkrēta	a	konkrēts	afmsgnp	O
laika	n	laiks	ncmsg1	O
,	z	,	zc	O
bet	c	bet	ccs	O
kad	r	kad	r0t	O
ienāk	v	ienākt	vmnipi130an	O
prātā	n	prāts	ncmsl1	O
.	z	.	zs	O

Mums	p	mēs	pp10pd_	O
tādu	p	tāda	pd0fsa_	O
situāciju	n	situācija	ncfsa4	O
nebūs	v	nebūt	vgnifii30ay	O
.	z	.	zs	O

Galapunktos	n	galapunkts	ncmpl1	O
būs	v	būt	vcnifii30an	O
konkrēti	a	konkrēts	afmpnnp	O
laiki	n	laiks	ncmpn1	O
.	z	.	zs	O

Starpposmos	n	starpposms	ncmpl1	O
nebūs	v	nebūt	vgnifii30ay	O
noteikti	v	noteikt	vmnpdmpnpsn	O
laiki	n	laiks	ncmpn1	O
,	z	,	zc	O
jo	c	jo	css	O
,	z	,	zc	O
ja	c	ja	css	O
būs	v	būt	vcnifii30an	O
pārpildīts	v	pārpildīt	v_npdmsnpsn	O
,	z	,	zc	O
autobuss	n	autobuss	ncmsn1	O
neapstāsies	v	neapstāties	vmyifi130ay	O
,	z	,	zc	O
bet	c	bet	ccs	O
būs	v	būt	vcnifii30an	O
zīme	n	zīme	ncfsn5	O
-	z	-	zd	O
vietu	n	vieta	ncfsa4	O
nav	v	nebūt	vcnipii30ay	O
.	z	.	zs	O

4.	x	4.	xo	time
augustā	n	Augusts	npmsl1	time
jāsāk	v	sākt	vmnd0t100an	O
apkalpot	v	apkalpot	vmnn0t2000n	O
visus	p	viss	pg0mpa_	O
maršrutus	n	maršruts	ncmpa1	O
,	z	,	zc	O
jo	c	jo	css	O
līgums	n	līgums	ncmsn1	O
slēgts	a	slēgts	a_msnnp	O
4.	x	4.	xo	time
janvārī	n	janvāris	ncmsl2	time
un	c	un	ccs	O
realizācijas	n	realizācija	ncfsg4	O
laiks	n	laiks	ncmsn1	O
paredzēts	v	paredzēt	vmnpdmsnpsn	O
astoņi	m	astoņi	mcsmpnv	O
mēneši	n	mēnesis	ncmpn2	O
.	z	.	zs	O

Domāju	v	domāt	vmnipt21san	O
,	z	,	zc	O
ka	c	ka	css	O
problēmu	n	problēma	ncfsa4	O
nebūs	v	nebūt	vgnifii30ay	O
.	z	.	zs	O

Mikroautobusu	n	mikroautobuss	n_mpg1	O
ražotāji	n	ražotājs	ncmpn1	O
sola	v	solīt	vmnipt330an	O
,	z	,	zc	O
ka	c	ka	css	O
paspēs	v	paspēt	vonift130an	O
autobusus	n	autobuss	ncmpa1	O
piegādāt	v	piegādāt	v_nn0t2000n	O
.	z	.	zs	O

Izvērtējam	v	izvērtēt	v_nipt21pan	O
,	z	,	zc	O
kurš	p	kurš	pq0msn_	O
piegādātājs	n	piegādātājs	ncmsn1	O
dos	v	dot	vmnifti30an	O
lielākas	a	liela	affpnnc	O
garantijas	n	garantija	ncfsg4	O
.	z	.	zs	O

Ja	c	ja	css	O
nevarēsim	v	nevarēt	vonift31pan	O
apkalpot	v	apkalpot	vmnn0t2000n	O
laikā	n	laiks	ncmsl1	O
visus	p	viss	pg0mpa_	O
maršrutus	n	maršruts	ncmpa1	O
,	z	,	zc	O
būs	v	būt	vcnifii30an	O
soda	v	sodīt	vmnipt330an	O
sankcijas	n	sankcija	ncfsg4	O
un	c	un	ccs	O
tad	r	tad	r0t	O
tās	p	tā	pd3fpn_	O
vērsīsim	v	vērst	vmnift11pan	O
pret	s	pret	sppdy	O
ražotāju	n	ražotājs	ncmsa1	O
.	z	.	zs	O

Cik	r	cik	r0q	O
varētu	v	varēt	vonc0t300an	O
izmaksāt	v	izmaksāt	vmnn0t2000n	O
e-talona	n	e-talons	n_msg1	O
validātes	n	validāte	n_fsg5	O
ierīču	n	ierīce	ncfpg5	O
uzstādīšana	n	uzstādīšana	n_fsn_	O
jaunajos	a	jauns	afmplyp	O
mikroautobusos	n	mikroautobuss	n_mpl1	O
,	z	,	zc	O
un	c	un	ccs	O
kurš	p	kurš	pq0msn_	O
būs	v	būt	vcnifii30an	O
pakalpojuma	n	pakalpojums	ncmsg1	O
sniedzējs	n	sniedzējs	n_msn1	O
?	z	?	zs	O

Sadarbojamies	v	sadarboties	vmypu000000	O
ar	s	ar	sppdn	O
kompāniju	n	kompānija	ncfsa4	O
SIA	y	SIA	y	O
"	z	"	zq	O
TTS	n	tts	n_msn1	organization
"	z	"	zq	O
.	z	.	zs	O

Uzņēmums	n	uzņēmums	ncmsn1	O
jau	r	jau	r0t	O
mūsu	p	mēs	pp10pg_	O
kompāniju	n	kompānija	ncfsa4	O
apkalpo	v	apkalpot	vmnipt230an	O
lauku	n	lauks	ncmpg1	O
reģionos	n	reģions	n_mpl1	O
,	z	,	zc	O
piemēram	n	piemērs	ncmsd1	O
,	z	,	zc	O
Saldus	a	salds	afmpanp	location
novadā	n	novads	ncmsl1	O
,	z	,	zc	O
kur	r	kur	r0p	O
autobusos	n	autobuss	ncmpl1	O
ir	v	būt	vcnipii30an	O
ierīkoti	v	ierīkot	vmnpdmpnpsn	O
kases	n	kase	ncfsg5	O
aparāti	n	aparāts	ncmpn1	O
,	z	,	zc	O
kuros	p	kurš	pq0mpl_	O
skolnieki	n	skolnieks	ncmpn1	O
